Time,TimeStep,Iteration,Total_Iterations,Max_Velocity_Error,Max_Pressure_Error,CNN_Used,CNN_Active
  9.2600834E-01,   1165,      2,   3050,  3.9245564E-04,  2.6557245E-10,0,1
  9.2645218E-01,   1166,      1,   3053,  3.8829500E-04,  2.5465852E-10,0,1
  9.2689601E-01,   1167,      1,   3056,  4.4333151E-04,  2.6739144E-10,0,1
  9.2733984E-01,   1168,      1,   3060,  4.8156127E-04,  2.6557245E-10,0,1
  9.2778367E-01,   1169,      1,   3064,  5.1188686E-04,  2.6694025E-10,0,1
  9.2778367E-01,   1169,      2,   3065,  3.9206600E-04,  2.6694025E-10,0,1
  9.2822750E-01,   1170,      1,   3068,  3.8880635E-04,  2.7557689E-10,0,1
  9.2867133E-01,   1171,      1,   3071,  4.4309021E-04,  4.6202331E-10,0,1
  9.2911516E-01,   1172,      1,   3075,  4.8087236E-04,  2.5465852E-10,0,1
  9.2955900E-01,   1173,      1,   3079,  5.1102966E-04,  2.9081093E-10,0,1
  9.2955900E-01,   1173,      2,   3080,  3.9150422E-04,  2.9081093E-10,0,1
  9.3000283E-01,   1174,      1,   3083,  3.8914849E-04,  2.7648639E-10,0,1
  9.3044666E-01,   1175,      1,   3086,  4.4263826E-04,  3.0195224E-10,0,1
  9.3089049E-01,   1176,      1,   3090,  4.7994910E-04,  2.8012437E-10,0,1
  9.3133432E-01,   1177,      1,   3094,  5.0992472E-04,  2.7466740E-10,0,1
  9.3133432E-01,   1177,      2,   3095,  3.9077918E-04,  2.7466740E-10,0,1
  9.3177815E-01,   1178,      1,   3098,  3.8933964E-04,  4.4929038E-10,0,1
  9.3222198E-01,   1179,      1,   3101,  4.4200022E-04,  4.3928594E-10,0,1
  9.3266581E-01,   1180,      1,   3105,  4.8222978E-04,  2.4908786E-10,0,1
  9.3310965E-01,   1181,      1,   3109,  5.1296224E-04,  2.6921043E-10,0,1
  9.3310965E-01,   1181,      2,   3110,  3.8990773E-04,  2.6921043E-10,0,1
  9.3355348E-01,   1182,      1,   3113,  3.8937768E-04,  4.2746251E-10,0,1
  9.3399731E-01,   1183,      1,   3116,  4.4115935E-04,  3.1650416E-10,0,1
  9.3444114E-01,   1184,      1,   3120,  4.8496365E-04,  2.5283953E-10,0,1
  9.3488497E-01,   1185,      1,   3124,  5.1594400E-04,  2.8012437E-10,0,1
  9.3488497E-01,   1185,      2,   3125,  3.8903894E-04,  2.8012437E-10,0,1
  9.3532880E-01,   1186,      1,   3128,  3.8923787E-04,  2.8558134E-10,0,1
  9.3577263E-01,   1187,      1,   3131,  4.4113724E-04,  2.8012437E-10,0,1
  9.3621647E-01,   1188,      1,   3135,  4.8742136E-04,  2.7205260E-10,0,1
  9.3666030E-01,   1189,      1,   3139,  5.1862152E-04,  3.0104275E-10,0,1
  9.3666030E-01,   1189,      2,   3140,  3.8924736E-04,  3.0104275E-10,0,1
  9.3710413E-01,   1190,      1,   3143,  3.8890620E-04,  2.7648639E-10,0,1
  9.3754796E-01,   1191,      1,   3146,  4.4312008E-04,  2.8376235E-10,0,1
  9.3799179E-01,   1192,      1,   3150,  4.8958275E-04,  3.0286174E-10,0,1
  9.3843562E-01,   1193,      1,   3154,  5.2097358E-04,  2.4152058E-10,0,1
  9.3843562E-01,   1193,      2,   3155,  3.8926396E-04,  2.4152058E-10,0,1
  9.3887945E-01,   1194,      1,   3158,  3.8837172E-04,  3.1832315E-10,0,1
  9.3932329E-01,   1195,      1,   3161,  4.4483732E-04,  3.0195224E-10,0,1
  9.3976712E-01,   1196,      1,   3165,  4.9142716E-04,  2.9740477E-10,0,1
  9.4021095E-01,   1197,      1,   3169,  5.2297660E-04,  3.2014214E-10,0,1
  9.4021095E-01,   1197,      2,   3170,  3.8907501E-04,  3.2014214E-10,0,1
  9.4065478E-01,   1198,      1,   3173,  3.8762219E-04,  2.9649527E-10,0,1
  9.4109861E-01,   1199,      1,   3176,  4.4626800E-04,  2.8376235E-10,0,1
  9.4154244E-01,   1200,      1,   3180,  4.9292937E-04,  3.0559022E-10,0,1
  9.4198627E-01,   1201,      1,   3184,  5.2460145E-04,  2.9467628E-10,0,1
  9.4198627E-01,   1201,      2,   3185,  3.8866536E-04,  2.9467628E-10,0,1
  9.4243011E-01,   1202,      1,   3188,  3.8664317E-04,  3.6743586E-10,0,1
  9.4287394E-01,   1203,      1,   3191,  4.4738705E-04,  3.5834091E-10,0,1
  9.4331777E-01,   1204,      1,   3195,  4.9406001E-04,  3.4197001E-10,0,1
  9.4376160E-01,   1205,      1,   3199,  5.2581580E-04,  2.9649527E-10,0,1
  9.4376160E-01,   1205,      2,   3200,  3.8801826E-04,  2.9649527E-10,0,1
  9.4420543E-01,   1206,      1,   3203,  3.8541862E-04,  3.3469405E-10,0,1
  9.4464926E-01,   1207,      1,   3206,  4.4817025E-04,  2.5102054E-10,0,1
  9.4509309E-01,   1208,      1,   3210,  4.9479222E-04,  3.3105607E-10,0,1
  9.4553692E-01,   1209,      1,   3214,  5.2659157E-04,  2.9467628E-10,0,1
  9.4553692E-01,   1209,      2,   3215,  3.8711872E-04,  2.9467628E-10,0,1
  9.4598076E-01,   1210,      1,   3218,  3.8393538E-04,  4.0381565E-10,0,1
  9.4642459E-01,   1211,      1,   3221,  4.4859863E-04,  2.9285729E-10,0,1
  9.4686842E-01,   1212,      1,   3225,  4.9510524E-04,  3.4924597E-10,0,1
  9.4731225E-01,   1213,      1,   3229,  5.2690656E-04,  2.9831426E-10,0,1
  9.4731225E-01,   1213,      2,   3230,  3.8595490E-04,  2.9831426E-10,0,1
  9.4775608E-01,   1214,      1,   3233,  3.8218381E-04,  2.7191049E-10,0,1
  9.4819991E-01,   1215,      1,   3236,  4.4865524E-04,  3.6743586E-10,0,1
  9.4864374E-01,   1216,      1,   3240,  4.9497973E-04,  3.4378900E-10,0,1
  9.4908758E-01,   1217,      1,   3244,  5.2673854E-04,  5.6024874E-10,0,1
  9.4908758E-01,   1217,      2,   3245,  3.8451523E-04,  5.6024874E-10,0,1
  9.4953141E-01,   1218,      1,   3248,  3.8015489E-04,  4.0017767E-10,0,1
  9.4997524E-01,   1219,      1,   3251,  4.4832053E-04,  3.3833203E-10,0,1
  9.5041907E-01,   1220,      1,   3255,  4.9439313E-04,  2.7284841E-10,0,1
  9.5086290E-01,   1221,      1,   3259,  5.2606148E-04,  2.8376235E-10,0,1
  9.5086290E-01,   1221,      2,   3260,  3.8278719E-04,  2.8376235E-10,0,1
  9.5130673E-01,   1222,      1,   3263,  3.7823983E-04,  3.8198777E-10,0,1
  9.5175056E-01,   1223,      1,   3266,  4.4757283E-04,  2.6375346E-10,0,1
  9.5219440E-01,   1224,      1,   3270,  4.9332094E-04,  2.6193447E-10,0,1
  9.5263823E-01,   1225,      1,   3274,  5.2484838E-04,  2.9194780E-10,0,1
  9.5263823E-01,   1225,      2,   3275,  3.8075923E-04,  2.9194780E-10,0,1
  9.5308206E-01,   1226,      1,   3278,  3.7758580E-04,  4.0563464E-10,0,1
  9.5352589E-01,   1227,      1,   3281,  4.4639264E-04,  4.1109161E-10,0,1
  9.5396972E-01,   1228,      1,   3285,  4.9174167E-04,  2.8467184E-10,0,1
  9.5441355E-01,   1229,      1,   3289,  5.2307663E-04,  3.3469405E-10,0,1
  9.5441355E-01,   1229,      2,   3290,  3.7842271E-04,  3.3469405E-10,0,1
  9.5485738E-01,   1230,      1,   3293,  3.7660001E-04,  3.4833647E-10,0,1
  9.5530122E-01,   1231,      1,   3296,  4.4476572E-04,  2.9103830E-10,0,1
  9.5574505E-01,   1232,      1,   3300,  4.8964010E-04,  3.7516656E-10,0,1
  9.5618888E-01,   1233,      1,   3304,  5.2073066E-04,  2.7011993E-10,0,1
  9.5618888E-01,   1233,      2,   3305,  3.7577214E-04,  2.7011993E-10,0,1
  9.5663271E-01,   1234,      1,   3308,  3.7527350E-04,  4.0927262E-10,0,1
  9.5707654E-01,   1235,      1,   3311,  4.4268251E-04,  4.0017767E-10,0,1
  9.5752037E-01,   1236,      1,   3315,  4.8700658E-04,  3.5288394E-10,0,1
  9.5796420E-01,   1237,      1,   3319,  5.1780022E-04,  2.7830538E-10,0,1
  9.5796420E-01,   1237,      2,   3320,  3.7280438E-04,  2.7830538E-10,0,1
  9.5840803E-01,   1238,      1,   3323,  3.7359842E-04,  2.5647751E-10,0,1
  9.5885187E-01,   1239,      1,   3326,  4.4013574E-04,  2.8467184E-10,0,1
  9.5929570E-01,   1240,      1,   3330,  4.8383413E-04,  4.4974513E-10,0,1
  9.5973953E-01,   1241,      1,   3334,  5.1427728E-04,  2.4067504E-10,0,1
  9.5973953E-01,   1241,      2,   3335,  3.6951796E-04,  2.4067504E-10,0,1
  9.6018336E-01,   1242,      1,   3338,  3.7156760E-04,  3.0377123E-10,0,1
  9.6062719E-01,   1243,      1,   3341,  4.3711920E-04,  3.3651304E-10,0,1
  9.6107102E-01,   1244,      1,   3345,  4.8011703E-04,  4.1472958E-10,0,1
  9.6151485E-01,   1245,      1,   3349,  5.1015531E-04,  2.8740033E-10,0,1
  9.6151485E-01,   1245,      2,   3350,  3.6591334E-04,  2.8740033E-10,0,1
  9.6195869E-01,   1246,      1,   3353,  3.6917596E-04,  2.6739144E-10,0,1
  9.6240252E-01,   1247,      1,   3356,  4.3362910E-04,  3.6379788E-10,0,1
  9.6284635E-01,   1248,      1,   3360,  4.7585252E-04,  4.2746251E-10,0,1
  9.6329018E-01,   1249,      1,   3364,  5.0543183E-04,  2.9262992E-10,0,1
  9.6329018E-01,   1249,      2,   3365,  3.6199373E-04,  2.9262992E-10,0,1
  9.6373401E-01,   1250,      1,   3368,  3.6642202E-04,  2.7466740E-10,0,1
  9.6417784E-01,   1251,      1,   3371,  4.2966643E-04,  3.1286618E-10,0,1
  9.6462167E-01,   1252,      1,   3375,  4.7104363E-04,  3.6379788E-10,0,1
  9.6506551E-01,   1253,      1,   3379,  5.0011119E-04,  3.7340442E-10,0,1
  9.6506551E-01,   1253,      2,   3380,  3.5776564E-04,  3.7340442E-10,0,1
  9.6550934E-01,   1254,      1,   3383,  3.6330816E-04,  3.1684522E-10,0,1
  9.6595317E-01,   1255,      1,   3386,  4.2523778E-04,  2.8921932E-10,0,1
  9.6639700E-01,   1256,      1,   3390,  4.6570007E-04,  3.3105607E-10,0,1
  9.6684083E-01,   1257,      1,   3393,  5.1509371E-04,  3.0927083E-10,0,1
  9.6684083E-01,   1257,      2,   3394,  3.6471132E-04,  3.0927083E-10,0,1
  9.6728466E-01,   1258,      1,   3397,  3.6517249E-04,  3.2196112E-10,0,1
  9.6772849E-01,   1259,      1,   3400,  4.1769046E-04,  2.8740033E-10,0,1
  9.6817233E-01,   1260,      1,   3404,  4.5132473E-04,  3.2014214E-10,0,1
  9.6861616E-01,   1261,      1,   3407,  4.9746078E-04,  3.3105607E-10,0,1
  9.6905999E-01,   1262,      1,   3411,  5.0723460E-04,  2.7375791E-10,0,1
  9.6905999E-01,   1262,      2,   3412,  3.6049383E-04,  2.7375791E-10,0,1
  9.6950382E-01,   1263,      1,   3414,  3.7187269E-04,  3.3833203E-10,0,1
  9.6994765E-01,   1264,      1,   3417,  4.1669953E-04,  2.7466740E-10,0,1
  9.7039148E-01,   1265,      1,   3421,  4.4259371E-04,  3.0372149E-10,0,1
  9.7083531E-01,   1266,      1,   3424,  4.8440897E-04,  4.2200554E-10,0,1
  9.7127915E-01,   1267,      1,   3428,  4.9337673E-04,  3.2014214E-10,0,1
  9.7172298E-01,   1268,      1,   3431,  5.1517580E-04,  3.1650416E-10,0,1
  9.7172298E-01,   1268,      2,   3432,  3.6494436E-04,  3.1650416E-10,0,1
  9.7216681E-01,   1269,      1,   3435,  3.4744882E-04,  5.0761173E-10,0,1
  9.7261064E-01,   1270,      1,   3438,  3.8998422E-04,  3.6743586E-10,0,1
  9.7305447E-01,   1271,      1,   3441,  4.4921538E-04,  3.1468517E-10,0,1
  9.7349830E-01,   1272,      1,   3445,  4.7071085E-04,  3.0195224E-10,0,1
  9.7394213E-01,   1273,      1,   3448,  4.9589190E-04,  3.3105607E-10,0,1
  9.7438596E-01,   1274,      1,   3452,  4.9597024E-04,  4.2382453E-10,0,1
  9.7482980E-01,   1275,      1,   3455,  5.0711888E-04,  3.2014214E-10,0,1
  9.7482980E-01,   1275,      2,   3456,  3.6158757E-04,  3.2014214E-10,0,1
  9.7527363E-01,   1276,      1,   3459,  3.3864195E-04,  2.9103830E-10,0,1
  9.7571746E-01,   1277,      1,   3462,  3.8093658E-04,  4.7293724E-10,0,1
  9.7616129E-01,   1278,      1,   3465,  4.3973959E-04,  3.2434855E-10,0,1
  9.7660512E-01,   1279,      1,   3469,  4.6181719E-04,  3.9108272E-10,0,1
  9.7704895E-01,   1280,      1,   3472,  4.8727325E-04,  3.4924597E-10,0,1
  9.7749278E-01,   1281,      1,   3475,  5.0571264E-04,  4.3655746E-10,0,1
  9.7749278E-01,   1281,      2,   3476,  3.5629786E-04,  4.3655746E-10,0,1
  9.7793662E-01,   1282,      1,   3479,  3.3169586E-04,  4.0290615E-10,0,1
  9.7838045E-01,   1283,      1,   3482,  3.7134936E-04,  3.6015990E-10,0,1
  9.7882428E-01,   1284,      1,   3485,  4.2664030E-04,  3.2741809E-10,0,1
  9.7926811E-01,   1285,      1,   3489,  4.4728316E-04,  3.6743586E-10,0,1
  9.7971194E-01,   1286,      1,   3492,  4.7225417E-04,  3.6470738E-10,0,1
  9.8015577E-01,   1287,      1,   3496,  4.7313564E-04,  3.0740921E-10,0,1
  9.8059960E-01,   1288,      1,   3499,  4.8436584E-04,  3.1214142E-10,0,1
  9.8104344E-01,   1289,      1,   3502,  4.9448236E-04,  4.9840310E-10,0,1
  9.8148727E-01,   1290,      1,   3506,  4.8100484E-04,  3.8562575E-10,0,1
  9.8193110E-01,   1291,      1,   3509,  4.8160495E-04,  4.1654857E-10,0,1
  9.8237493E-01,   1292,      1,   3512,  4.8605646E-04,  3.5652192E-10,0,1
  9.8281876E-01,   1293,      1,   3516,  4.7227337E-04,  3.6379788E-10,0,1
  9.8326259E-01,   1294,      1,   3519,  4.7356942E-04,  4.1472958E-10,0,1
  9.8370642E-01,   1295,      1,   3522,  4.7890783E-04,  3.9108272E-10,0,1
  9.8415026E-01,   1296,      1,   3526,  4.6614833E-04,  3.4560799E-10,0,1
  9.8459409E-01,   1297,      1,   3529,  4.6775383E-04,  3.4924597E-10,0,1
  9.8503792E-01,   1298,      1,   3532,  4.7504874E-04,  5.0931703E-10,0,1
  9.8548175E-01,   1299,      1,   3536,  4.6638581E-04,  4.5474735E-10,0,1
  9.8592558E-01,   1300,      1,   3539,  4.7244935E-04,  3.2741809E-10,0,1
